Coalition,t (event index),Shapley Value,Entity
Sum of contribution of events ≤ t,-2,0.0,178985
Sum of contribution of events > t,0,0.0,114712
Sum of contribution of events ≤ t,0,0.5904708504676819,114712
Sum of contribution of events > t,-1,0.23929336667060852,114712
Sum of contribution of events ≤ t,-1,0.35117748379707336,114712
Sum of contribution of events > t,-2,0.23435938358306885,114712
Sum of contribution of events ≤ t,-2,0.35611146688461304,114712
Sum of contribution of events > t,-3,0.22845500707626343,114712
Sum of contribution of events ≤ t,-3,0.36201584339141846,114712
Sum of contribution of events > t,-4,0.5904708504676819,114712
Sum of contribution of events ≤ t,-4,0.0,114712
Sum of contribution of events > t,0,0.0,167102
Sum of contribution of events ≤ t,0,0.3468751907348633,167102
Sum of contribution of events > t,-1,-0.013933047652244568,167102
Sum of contribution of events ≤ t,-1,0.36080823838710785,167102
Sum of contribution of events > t,-2,-0.02623501420021057,167102
Sum of contribution of events ≤ t,-2,0.37311020493507385,167102
Sum of contribution of events > t,-3,-0.023583263158798218,167102
Sum of contribution of events ≤ t,-3,0.3704584538936615,167102
Sum of contribution of events > t,-4,0.3468751907348633,167102
Sum of contribution of events ≤ t,-4,0.0,167102
Sum of contribution of events > t,0,0.0,113651
Sum of contribution of events ≤ t,0,0.2901296019554138,113651
Sum of contribution of events > t,-1,0.2901296019554138,113651
Sum of contribution of events ≤ t,-1,0.0,113651
Sum of contribution of events > t,0,0.0,113616
Sum of contribution of events ≤ t,0,0.512277364730835,113616
Sum of contribution of events > t,-1,-0.00391426682472229,113616
Sum of contribution of events ≤ t,-1,0.5161916315555573,113616
Sum of contribution of events > t,-2,0.21871143579483032,113616
Sum of contribution of events ≤ t,-2,0.29356592893600464,113616
Sum of contribution of events > t,-3,0.21684443950653076,113616
Sum of contribution of events ≤ t,-3,0.2954329252243042,113616
Sum of contribution of events > t,-4,0.20389461517333984,113616
Sum of contribution of events ≤ t,-4,0.3083827495574951,113616
Sum of contribution of events > t,-5,0.512277364730835,113616
Sum of contribution of events ≤ t,-5,0.0,113616
Sum of contribution of events > t,0,0.0,192435
Sum of contribution of events ≤ t,0,0.09077253937721252,192435
Sum of contribution of events > t,-1,-0.09221608936786652,192435
Sum of contribution of events ≤ t,-1,0.18298862874507904,192435
Sum of contribution of events > t,-2,-0.18772543966770172,192435
Sum of contribution of events ≤ t,-2,0.27849797904491425,192435
Sum of contribution of events > t,-3,-0.19701650738716125,192435
Sum of contribution of events ≤ t,-3,0.2877890467643738,192435
Sum of contribution of events > t,-4,0.09077253937721252,192435
Sum of contribution of events ≤ t,-4,0.0,192435
Sum of contribution of events > t,0,0.0,145476
Sum of contribution of events ≤ t,0,-0.15359817445278168,145476
Sum of contribution of events > t,-1,-0.15359817445278168,145476
Sum of contribution of events ≤ t,-1,0.0,145476
Sum of contribution of events > t,0,0.0,182238
Sum of contribution of events ≤ t,0,-0.038882553577423096,182238
Sum of contribution of events > t,-1,-0.07837052643299103,182238
Sum of contribution of events ≤ t,-1,0.03948797285556793,182238
Sum of contribution of events > t,-2,-0.20822372287511826,182238
Sum of contribution of events ≤ t,-2,0.16934116929769516,182238
Sum of contribution of events > t,-3,-0.20026670396327972,182238
Sum of contribution of events ≤ t,-3,0.16138415038585663,182238
Sum of contribution of events > t,-4,-0.038882553577423096,182238
Sum of contribution of events ≤ t,-4,0.0,182238
Sum of contribution of events > t,0,0.0,129846
Sum of contribution of events ≤ t,0,0.42411211133003235,129846
Sum of contribution of events > t,-1,-0.0709744542837143,129846
Sum of contribution of events ≤ t,-1,0.49508656561374664,129846
Sum of contribution of events > t,-2,0.42411211133003235,129846
Sum of contribution of events ≤ t,-2,0.0,129846
Sum of contribution of events > t,0,0.0,107349
Sum of contribution of events ≤ t,0,0.3798554241657257,107349
Sum of contribution of events > t,-1,-0.004158616065979004,107349
Sum of contribution of events ≤ t,-1,0.3840140402317047,107349
Sum of contribution of events > t,-2,-0.006787329912185669,107349
Sum of contribution of events ≤ t,-2,0.3866427540779114,107349
Sum of contribution of events > t,-3,0.3798554241657257,107349
Sum of contribution of events ≤ t,-3,0.0,107349
Sum of contribution of events > t,0,0.0,186894
Sum of contribution of events ≤ t,0,0.385434091091156,186894
Sum of contribution of events > t,-1,-0.016553640365600586,186894
Sum of contribution of events ≤ t,-1,0.4019877314567566,186894
Sum of contribution of events > t,-2,0.19458436965942383,186894
Sum of contribution of events ≤ t,-2,0.19084972143173218,186894
Sum of contribution of events > t,-3,0.1869862973690033,186894
Sum of contribution of events ≤ t,-3,0.1984477937221527,186894
Sum of contribution of events > t,-4,0.17926734685897827,186894
Sum of contribution of events ≤ t,-4,0.20616674423217773,186894
Sum of contribution of events > t,-5,0.385434091091156,186894
Sum of contribution of events ≤ t,-5,0.0,186894
Sum of contribution of events > t,0,0.0,163165
Sum of contribution of events ≤ t,0,0.2235201597213745,163165
Sum of contribution of events > t,-1,-0.04086565971374512,163165
Sum of contribution of events ≤ t,-1,0.26438581943511963,163165
Sum of contribution of events > t,-2,-0.06353740394115448,163165
Sum of contribution of events ≤ t,-2,0.287057563662529,163165
Sum of contribution of events > t,-3,-0.1096649169921875,163165
Sum of contribution of events ≤ t,-3,0.333185076713562,163165
Sum of contribution of events > t,-4,-0.11650781333446503,163165
Sum of contribution of events ≤ t,-4,0.34002797305583954,163165
Sum of contribution of events > t,-5,-0.11209085583686829,163165
Sum of contribution of events ≤ t,-5,0.3356110155582428,163165
Sum of contribution of events > t,-6,0.2235201597213745,163165
Sum of contribution of events ≤ t,-6,0.0,163165
Sum of contribution of events > t,0,0.0,156288
Sum of contribution of events ≤ t,0,-0.19122198224067688,156288
Sum of contribution of events > t,-1,-0.12521831691265106,156288
Sum of contribution of events ≤ t,-1,-0.06600366532802582,156288
Sum of contribution of events > t,-2,-0.13417702913284302,156288
Sum of contribution of events ≤ t,-2,-0.05704495310783386,156288
Sum of contribution of events > t,-3,-0.3116537854075432,156288
Sum of contribution of events ≤ t,-3,0.1204318031668663,156288
Sum of contribution of events > t,-4,-0.31416328251361847,156288
Sum of contribution of events ≤ t,-4,0.12294130027294159,156288
Sum of contribution of events > t,-5,-0.29626284539699554,156288
Sum of contribution of events ≤ t,-5,0.10504086315631866,156288
Sum of contribution of events > t,-6,-0.19122198224067688,156288
Sum of contribution of events ≤ t,-6,0.0,156288
Sum of contribution of events > t,0,0.0,138440
Sum of contribution of events ≤ t,0,-0.2978324368596077,138440
Sum of contribution of events > t,-1,-0.08570204302668571,138440
Sum of contribution of events ≤ t,-1,-0.21213039383292198,138440
Sum of contribution of events > t,-2,-0.18984226509928703,138440
Sum of contribution of events ≤ t,-2,-0.10799017176032066,138440
Sum of contribution of events > t,-3,-0.12717309966683388,138440
Sum of contribution of events ≤ t,-3,-0.17065933719277382,138440
Sum of contribution of events > t,-4,-0.2978324368596077,138440
Sum of contribution of events ≤ t,-4,0.0,138440
Sum of contribution of events > t,0,0.0,148929
Sum of contribution of events ≤ t,0,0.28404948115348816,148929
Sum of contribution of events > t,-1,-0.0839240550994873,148929
Sum of contribution of events ≤ t,-1,0.36797353625297546,148929
Sum of contribution of events > t,-2,-0.08925817161798477,148929
Sum of contribution of events ≤ t,-2,0.37330765277147293,148929
Sum of contribution of events > t,-3,0.28404948115348816,148929
Sum of contribution of events ≤ t,-3,0.0,148929
Sum of contribution of events > t,0,0.0,178708
Sum of contribution of events ≤ t,0,-0.16913849115371704,178708
Sum of contribution of events > t,-1,-0.01082371175289154,178708
Sum of contribution of events ≤ t,-1,-0.1583147794008255,178708
Sum of contribution of events > t,-2,-0.04423949122428894,178708
Sum of contribution of events ≤ t,-2,-0.1248989999294281,178708
Sum of contribution of events > t,-3,-0.08393934369087219,178708
Sum of contribution of events ≤ t,-3,-0.08519914746284485,178708
Sum of contribution of events > t,-4,-0.40910981595516205,178708
Sum of contribution of events ≤ t,-4,0.239971324801445,178708
Sum of contribution of events > t,-5,-0.15571185946464539,178708
Sum of contribution of events ≤ t,-5,-0.013426631689071655,178708
Sum of contribution of events > t,-6,-0.16913849115371704,178708
Sum of contribution of events ≤ t,-6,0.0,178708
Sum of contribution of events > t,0,-2.9802322387695312e-08,152212
Sum of contribution of events ≤ t,0,0.5283016562461853,152212
Sum of contribution of events > t,-1,-0.0190122053027153,152212
Sum of contribution of events ≤ t,-1,0.5473138317465782,152212
Sum of contribution of events > t,-2,0.5283016562461853,152212
Sum of contribution of events ≤ t,-2,-2.9802322387695312e-08,152212
Sum of contribution of events > t,0,0.0,121528
Sum of contribution of events ≤ t,0,0.17160773277282715,121528
Sum of contribution of events > t,-1,-0.0055138468742370605,121528
Sum of contribution of events ≤ t,-1,0.1771215796470642,121528
Sum of contribution of events > t,-2,0.017936766147613525,121528
Sum of contribution of events ≤ t,-2,0.15367096662521362,121528
Sum of contribution of events > t,-3,0.0010478198528289795,121528
Sum of contribution of events ≤ t,-3,0.17055991291999817,121528
Sum of contribution of events > t,-4,0.011843174695968628,121528
Sum of contribution of events ≤ t,-4,0.15976455807685852,121528
Sum of contribution of events > t,-5,-0.05839496850967407,121528
Sum of contribution of events ≤ t,-5,0.23000270128250122,121528
Sum of contribution of events > t,-6,-0.2377851903438568,121528
Sum of contribution of events ≤ t,-6,0.40939292311668396,121528
Sum of contribution of events > t,-7,-0.27586865425109863,121528
Sum of contribution of events ≤ t,-7,0.4474763870239258,121528
Sum of contribution of events > t,-8,-0.3160712644457817,121528
Sum of contribution of events ≤ t,-8,0.48767899721860886,121528
Sum of contribution of events > t,-9,0.06809893250465393,121528
Sum of contribution of events ≤ t,-9,0.10350880026817322,121528
Sum of contribution of events > t,-10,0.17160773277282715,121528
Sum of contribution of events ≤ t,-10,0.0,121528
Sum of contribution of events > t,0,0.0,102204
Sum of contribution of events ≤ t,0,0.5474815666675568,102204
Sum of contribution of events > t,-1,-0.01032336801290512,102204
Sum of contribution of events ≤ t,-1,0.5578049346804619,102204
Sum of contribution of events > t,-2,0.5474815666675568,102204
Sum of contribution of events ≤ t,-2,0.0,102204
Sum of contribution of events > t,0,0.0,132856
Sum of contribution of events ≤ t,0,0.4178532361984253,132856
Sum of contribution of events > t,-1,-0.0022589564323425293,132856
Sum of contribution of events ≤ t,-1,0.4201121926307678,132856
Sum of contribution of events > t,-2,0.16161254048347473,132856
Sum of contribution of events ≤ t,-2,0.25624069571495056,132856
Sum of contribution of events > t,-3,0.1610821783542633,132856
Sum of contribution of events ≤ t,-3,0.256771057844162,132856
Sum of contribution of events > t,-4,0.1597127914428711,132856
Sum of contribution of events ≤ t,-4,0.2581404447555542,132856
Sum of contribution of events > t,-5,0.1603606641292572,132856
Sum of contribution of events ≤ t,-5,0.2574925720691681,132856
Sum of contribution of events > t,-6,0.4178532361984253,132856
Sum of contribution of events ≤ t,-6,0.0,132856
Sum of contribution of events > t,0,0.0,101117
Sum of contribution of events ≤ t,0,0.33534014225006104,101117
Sum of contribution of events > t,-1,-0.020709455013275146,101117
Sum of contribution of events ≤ t,-1,0.3560495972633362,101117
Sum of contribution of events > t,-2,-0.0029546916484832764,101117
Sum of contribution of events ≤ t,-2,0.3382948338985443,101117
Sum of contribution of events > t,-3,-0.012349545955657959,101117
Sum of contribution of events ≤ t,-3,0.347689688205719,101117
Sum of contribution of events > t,-4,-0.05757281184196472,101117
Sum of contribution of events ≤ t,-4,0.39291295409202576,101117
Sum of contribution of events > t,-5,-0.11428907513618469,101117
Sum of contribution of events ≤ t,-5,0.4496292173862457,101117
Sum of contribution of events > t,-6,-0.09372742474079132,101117
Sum of contribution of events ≤ t,-6,0.42906756699085236,101117
Sum of contribution of events > t,-7,0.33534014225006104,101117
